pkg_name,version,version_type,publish_date,licenses,vuln_high,vuln_medium,vuln_low,vuln_critical
bikeshed,1.0.3,,2020-03-20,Public-Domain,0,1,1,0
bikeshed,1.0.2,,2020-03-20,Public-Domain,0,1,1,0
bikeshed,1.0.1,,2020-03-20,Public-Domain,0,1,1,0
bikeshed,1.0.0,,2020-03-19,Public-Domain,0,1,1,0
products.kupu,1.5.2,Latest,2013-08-14,,0,0,0,0
products.kupu,1.5.1,,2012-12-09,,0,0,1,0
products.kupu,1.4.18,,2011-08-05,,0,0,3,0
products.kupu,1.5.0,,2011-04-07,,0,0,2,0
products.kupu,1.5.0b1,Pre-release,2011-01-04,,0,0,3,0
products.kupu,1.4.17,,2011-01-03,,0,0,3,0
products.kupu,1.4.16,,2009-11-19,,0,0,3,0
products.kupu,1.4.15,,2009-07-27,,0,0,3,0
products.kupu,1.4.14,,2009-07-06,,0,0,3,0
products.kupu,1.4.13,,2009-05-22,,0,0,3,0
products.kupu,1.4.12.1,,2008-10-09,,0,0,3,0
products.kupu,1.4.12,,2008-10-06,,0,0,3,0
sphinx,4.2.0,Latest,2021-09-12,BSD-2-Clause,0,0,0,0
sphinx,4.1.2,,2021-07-26,BSD-2-Clause,0,0,0,0
sphinx,4.1.1,,2021-07-14,BSD-2-Clause,0,0,0,0
sphinx,4.1.0,,2021-07-11,BSD-2-Clause,0,0,0,0
sphinx,4.0.3,,2021-07-05,BSD-2-Clause,0,0,0,0
sphinx,4.0.2,,2021-05-20,BSD-2-Clause,0,0,0,0
sphinx,4.0.1,,2021-05-10,BSD-2-Clause,0,0,0,0
sphinx,4.0.0,,2021-05-09,BSD-2-Clause,0,0,0,0
sphinx,4.0.0b2,Pre-release,2021-04-29,BSD-2-Clause,0,0,0,0
sphinx,4.0.0b1,Pre-release,2021-04-11,BSD-2-Clause,0,0,0,0
sphinx,3.5.4,,2021-04-11,BSD-2-Clause,0,0,0,0
sphinx,3.5.3,,2021-03-20,BSD-2-Clause,0,0,0,0
sphinx,3.5.2,,2021-03-06,BSD-2-Clause,0,0,0,0
sphinx,3.5.1,,2021-02-16,BSD-2-Clause,0,0,0,0
sphinx,3.5.0,,2021-02-14,BSD-2-Clause,0,0,0,0
sphinx,3.4.3,,2021-01-07,BSD-2-Clause,0,0,0,0
sphinx,3.4.2,,2021-01-04,BSD-2-Clause,0,0,0,0
sphinx,3.4.1,,2020-12-24,BSD-2-Clause,0,0,0,0
sphinx,3.4.0,,2020-12-20,BSD-2-Clause,0,0,0,0
sphinx,3.3.1,,2020-11-12,BSD-2-Clause,0,0,0,0
sphinx,3.3.0,,2020-11-02,BSD-2-Clause,0,0,0,0
sphinx,3.2.1,,2020-08-14,BSD-2-Clause,0,0,0,0
sphinx,3.2.0,,2020-08-08,BSD-2-Clause,0,0,0,0
sphinx,3.1.2,,2020-07-05,BSD-2-Clause,0,0,0,0
sphinx,3.1.1,,2020-06-14,BSD-2-Clause,0,0,0,0
sphinx,3.1.0,,2020-06-08,BSD-2-Clause,0,0,0,0
sphinx,3.0.4,,2020-05-26,BSD-2-Clause,0,0,0,0
sphinx,3.0.3,,2020-04-26,BSD-2-Clause,0,0,2,0
sphinx,3.0.2,,2020-04-19,BSD-2-Clause,0,0,2,0
sphinx,3.0.1,,2020-04-10,BSD-2-Clause,0,0,2,0
sphinx,3.0.0,,2020-04-05,BSD-2-Clause,0,0,2,0
sphinx,3.0.0b1,Pre-release,2020-03-22,BSD-2-Clause,0,0,2,0
sphinx,2.4.4,,2020-03-05,BSD-2-Clause,0,0,2,0
sphinx,2.4.3,,2020-02-22,BSD-2-Clause,0,0,2,0
sphinx,2.4.2,,2020-02-18,BSD-2-Clause,0,0,2,0
sphinx,2.4.1,,2020-02-11,BSD-2-Clause,0,0,2,0
sphinx,2.4.0,,2020-02-09,BSD-2-Clause,0,0,2,0
sphinx,2.3.1,,2019-12-22,BSD-2-Clause,0,0,2,0
sphinx,2.3.0,,2019-12-15,BSD-2-Clause,0,0,2,0
sphinx,2.2.2,,2019-12-02,BSD-2-Clause,0,0,2,0
sphinx,2.2.1,,2019-10-26,BSD-2-Clause,0,0,2,0
sphinx,2.2.0,,2019-08-18,BSD-2-Clause,0,0,2,0
sphinx,2.1.2,,2019-06-19,BSD-2-Clause,0,0,2,0
sphinx,2.1.1,,2019-06-10,BSD-2-Clause,0,0,2,0
sphinx,2.1.0,,2019-06-02,BSD-2-Clause,0,0,2,0
sphinx,2.0.1,,2019-04-08,BSD-2-Clause,0,0,2,0
sphinx,2.0.0,,2019-03-28,BSD-2-Clause,0,0,2,0
sphinx,2.0.0b2,Pre-release,2019-03-20,BSD-2-Clause,0,0,2,0
sphinx,1.8.5,,2019-03-10,BSD-2-Clause,0,0,2,0
sphinx,2.0.0b1,Pre-release,2019-02-17,BSD-2-Clause,0,0,2,0
sphinx,1.8.4,,2019-02-03,BSD-2-Clause,0,0,2,0
sphinx,1.8.3,,2018-12-25,BSD-2-Clause,0,0,2,0
sphinx,1.8.2,,2018-11-11,BSD-2-Clause,0,0,2,0
sphinx,1.8.1,,2018-09-22,BSD-2-Clause,0,0,2,0
sphinx,1.8.0,,2018-09-12,BSD-2-Clause,0,0,2,0
sphinx,1.7.9,,2018-09-05,BSD-2-Clause,0,0,2,0
sphinx,1.7.8,,2018-08-28,BSD-2-Clause,0,0,2,0
sphinx,1.8.0b1,Pre-release,2018-08-20,BSD-2-Clause,0,0,2,0
sphinx,1.7.7,,2018-08-19,BSD-2-Clause,0,0,2,0
sphinx,1.7.6,,2018-07-16,BSD-2-Clause,0,0,2,0
sphinx,1.7.5,,2018-05-28,BSD-2-Clause,0,0,2,0
sphinx,1.7.4,,2018-04-25,BSD-2-Clause,0,0,2,0
sphinx,1.7.3,,2018-04-22,BSD-2-Clause,0,0,2,0
sphinx,1.7.2,,2018-03-21,BSD-2-Clause,0,0,2,0
sphinx,1.7.1,,2018-02-23,BSD-2-Clause,0,0,2,0
sphinx,1.7.0,,2018-02-12,BSD-2-Clause,0,0,2,0
sphinx,1.6.7,,2018-02-04,BSD-2-Clause,0,0,2,0
sphinx,1.7.0b2,Pre-release,2018-01-31,BSD-2-Clause,0,0,2,0
sphinx,1.7.0b1,Pre-release,2018-01-15,BSD-2-Clause,0,0,2,0
sphinx,1.6.6,,2018-01-08,BSD-2-Clause,0,0,2,0
sphinx,1.6.5,,2017-10-23,BSD-2-Clause,0,0,2,0
sphinx,1.6.4,,2017-09-26,BSD-2-Clause,0,0,2,0
sphinx,1.6.3,,2017-07-02,BSD-2-Clause,0,0,2,0
sphinx,1.6.2,,2017-05-28,BSD-2-Clause,0,0,2,0
sphinx,1.6.1,,2017-05-16,BSD-2-Clause,0,0,2,0
sphinx,1.5.6,,2017-05-14,BSD-2-Clause,0,0,2,0
sphinx,1.6b3,Pre-release,2017-05-07,BSD-2-Clause,0,0,2,0
sphinx,1.6b2,Pre-release,2017-04-29,BSD-2-Clause,0,0,2,0
sphinx,1.6b1,Pre-release,2017-04-23,BSD-2-Clause,0,0,2,0
sphinx,1.5.5,,2017-04-03,BSD-2-Clause,0,0,2,0
sphinx,1.5.4,,2017-04-02,BSD-2-Clause,0,0,2,0
sphinx,1.5.3,,2017-02-26,BSD-2-Clause,0,0,2,0
sphinx,1.5.2,,2017-01-22,BSD-2-Clause,0,0,2,0
sphinx,1.5.1,,2016-12-13,BSD-2-Clause,0,0,2,0
sphinx,1.5,,2016-12-05,BSD-2-Clause,0,0,2,0
sphinx,1.4.9,,2016-11-23,BSD-2-Clause,0,0,2,0
sphinx,1.5b1,Pre-release,2016-11-06,BSD-2-Clause,0,0,2,0
sphinx,1.5a2,Pre-release,2016-10-17,BSD-2-Clause,0,0,2,0
sphinx,1.4.8,,2016-10-01,BSD-2-Clause,0,0,2,0
sphinx,1.4.7,,2016-10-01,BSD-2-Clause,0,0,2,0
sphinx,1.5a1,Pre-release,2016-09-21,BSD-2-Clause,0,0,2,0
sphinx,1.4.6,,2016-08-20,BSD-2-Clause,0,0,2,0
sphinx,1.4.5,,2016-07-13,BSD-2-Clause,0,0,2,0
sphinx,1.4.4,,2016-06-12,BSD-2-Clause,0,0,2,0
sphinx,1.4.3,,2016-06-05,BSD-2-Clause,0,0,2,0
sphinx,1.4.2,,2016-05-29,BSD-2-Clause,0,0,2,0
sphinx,1.4.1,,2016-04-12,BSD-2-Clause,0,0,2,0
sphinx,1.4,,2016-03-28,BSD-2-Clause,0,0,2,0
sphinx,1.4b1,Pre-release,2016-03-06,BSD-2-Clause,0,0,2,0
sphinx,1.3.6,,2016-02-29,BSD-2-Clause,0,0,2,0
sphinx,1.4a1,Pre-release,2016-02-14,BSD-2-Clause,0,0,2,0
sphinx,1.3.5,,2016-01-24,BSD-2-Clause,0,0,2,0
sphinx,1.3.4,,2016-01-12,BSD-2-Clause,0,0,2,0
sphinx,1.3.3,,2015-12-02,BSD-2-Clause,0,0,2,0
sphinx,1.3.2,,2015-11-29,BSD-2-Clause,0,0,2,0
sphinx,1.3.1,,2015-03-17,BSD-2-Clause,0,0,2,0
sphinx,1.3,,2015-03-10,BSD-2-Clause,0,0,2,0
sphinx,1.3b3,Pre-release,2015-02-24,BSD-2-Clause,0,0,2,0
sphinx,1.3b2,Pre-release,2014-12-05,BSD-2-Clause,0,0,2,0
sphinx,1.3b1,Pre-release,2014-10-09,BSD-2-Clause,0,0,2,0
sphinx,1.2.3,,2014-09-01,BSD-2-Clause,0,0,2,0
sphinx,1.2.2,,2014-03-02,BSD-2-Clause,0,0,2,0
sphinx,1.2.1,,2014-01-19,BSD-2-Clause,0,0,2,0
sphinx,1.2,,2013-12-10,BSD-2-Clause,0,0,2,0
sphinx,1.2b3,Pre-release,2013-10-03,BSD-2-Clause,0,0,2,0
sphinx,1.2b2,Pre-release,2013-09-17,BSD-2-Clause,0,0,2,0
sphinx,1.2b1,Pre-release,2013-03-31,BSD-2-Clause,0,0,2,0
sphinx,1.1.3,,2012-03-10,BSD-2-Clause,0,0,2,0
sphinx,1.1.2,,2011-11-01,BSD-2-Clause,0,0,2,0
sphinx,1.1.1,,2011-11-01,BSD-2-Clause,0,0,2,0
sphinx,1.1,,2011-10-09,BSD-2-Clause,0,0,2,0
sphinx,1.0.8,,2011-09-23,BSD-2-Clause,0,0,2,0
sphinx,1.0.7,,2011-01-15,BSD-2-Clause,0,0,2,0
sphinx,1.0.6,,2011-01-04,BSD-2-Clause,0,0,2,0
sphinx,1.0.5,,2010-11-12,BSD-2-Clause,0,0,2,0
sphinx,1.0.4,,2010-09-17,BSD-2-Clause,0,0,2,0
sphinx,1.0.3,,2010-08-23,BSD-2-Clause,0,0,2,0
sphinx,1.0.2,,2010-08-14,BSD-2-Clause,0,0,2,0
sphinx,1.0.1,,2010-07-27,BSD-2-Clause,0,0,2,0
sphinx,1,,2010-07-23,BSD-2-Clause,0,0,2,0
sphinx,0.6.7,,2010-06-05,BSD-2-Clause,0,0,2,0
sphinx,1.0b2,Pre-release,2010-05-30,BSD-2-Clause,0,0,2,0
sphinx,1.0b1,Pre-release,2010-05-25,BSD-2-Clause,0,0,2,0
sphinx,0.6.6,,2010-05-25,BSD-2-Clause,0,0,2,0
sphinx,0.6.5,,2010-03-01,BSD-2-Clause,0,0,2,0
sphinx,0.6.4,,2010-01-12,BSD-2-Clause,0,0,2,0
sphinx,0.6.3,,2009-09-04,BSD-2-Clause,0,0,2,0
sphinx,0.6.2,,2009-06-16,BSD-2-Clause,0,0,2,0
sphinx,0.6.1,,2009-03-26,BSD-2-Clause,0,0,2,0
sphinx,0.6,,2009-03-24,BSD-2-Clause,0,0,2,0
sphinx,0.5.2,,2009-03-24,BSD-2-Clause,0,0,2,0
sphinx,0.5.2b1,Pre-release,2009-03-16,BSD-2-Clause,0,0,2,0
sphinx,0.6b1,Pre-release,2009-03-16,BSD-2-Clause,0,0,2,0
sphinx,0.5.1,,2008-12-15,BSD-2-Clause,0,0,2,0
sphinx,0.5,,2008-11-23,BSD-2-Clause,0,0,2,0
sphinx,0.4.3,,2008-10-08,BSD-2-Clause,0,0,2,0
sphinx,0.4.2,,2008-07-29,BSD-2-Clause,0,0,2,0
sphinx,0.4.1,,2008-07-05,BSD-2-Clause,0,0,2,0
sphinx,0.4,,2008-06-23,BSD-2-Clause,0,0,2,0
sphinx,0.3,,2008-05-06,BSD-2-Clause,0,0,2,0
sphinx,0.2,,2008-04-27,BSD-2-Clause,0,0,2,0
sphinx,0.1.61950,,2008-03-26,BSD-2-Clause,0,0,2,0
sphinx,0.1.61945,,2008-03-26,BSD-2-Clause,0,0,2,0
sphinx,0.1.61843,,2008-03-24,BSD-2-Clause,0,0,2,0
sphinx,0.1.61798,,2008-03-23,BSD-2-Clause,0,0,2,0
sphinx,0.1.61611,,2008-03-21,BSD-2-Clause,0,0,2,0
tensorflow,2.7.0rc0,Pre-release,2021-10-07,Apache-2.0,0,0,0,0
tensorflow,2.6.0,Latest,2021-08-11,Apache-2.0,0,0,0,0
tensorflow,2.4.3,,2021-08-10,Apache-2.0,0,0,1,0
tensorflow,2.5.1,,2021-08-10,Apache-2.0,0,0,0,0
tensorflow,2.3.4,,2021-08-10,Apache-2.0,0,0,2,0
tensorflow,2.6.0rc2,Pre-release,2021-08-04,Apache-2.0,0,0,1,0
tensorflow,2.6.0rc1,Pre-release,2021-07-13,Apache-2.0,0,0,1,0
tensorflow,2.6.0rc0,Pre-release,2021-06-29,Apache-2.0,0,0,1,0
tensorflow,2.4.2,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.2.3,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.3.3,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.1.4,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.5.0,,2021-05-13,Apache-2.0,1,13,15,1
tensorflow,2.5.0rc3,Pre-release,2021-05-05,Apache-2.0,0,0,1,0
tensorflow,2.5.0rc2,Pre-release,2021-04-27,Apache-2.0,0,0,1,0
tensorflow,2.5.0rc1,Pre-release,2021-04-13,Apache-2.0,0,0,1,0
tensorflow,2.5.0rc0,Pre-release,2021-04-01,Apache-2.0,0,0,1,0
tensorflow,2.4.1,,2021-01-21,Apache-2.0,1,13,15,1
tensorflow,1.15.5,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.0.4,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.3.2,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.2.2,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.1.3,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.4.0,,2020-12-14,Apache-2.0,1,13,15,1
tensorflow,2.4.0rc4,Pre-release,2020-12-04,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc3,Pre-release,2020-11-24,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc2,Pre-release,2020-11-18,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc1,Pre-release,2020-11-09,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc0,Pre-release,2020-11-02,Apache-2.0,0,0,2,0
tensorflow,2.3.1,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.2.1,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.1.2,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.0.3,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,1.15.4,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.3.0,,2020-07-27,Apache-2.0,1,13,15,1
tensorflow,2.3.0rc2,Pre-release,2020-07-18,Apache-2.0,1,13,15,1
tensorflow,2.3.0rc1,Pre-release,2020-07-09,Apache-2.0,1,13,15,1
tensorflow,2.3.0rc0,Pre-release,2020-06-26,Apache-2.0,1,13,15,1
tensorflow,2.1.1,,2020-05-18,Apache-2.0,1,13,15,1
tensorflow,2.0.2,,2020-05-18,Apache-2.0,1,13,15,1
tensorflow,1.15.3,,2020-05-18,Apache-2.0,1,13,15,1
tensorflow,2.2.0,,2020-05-07,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc4,Pre-release,2020-04-30,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc3,Pre-release,2020-04-14,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc2,Pre-release,2020-03-27,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc1,Pre-release,2020-03-19,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc0,Pre-release,2020-03-10,Apache-2.0,1,13,15,1
tensorflow,1.15.2,,2020-01-26,Apache-2.0,1,13,15,1
tensorflow,2.0.1,,2020-01-26,Apache-2.0,1,13,15,1
tensorflow,2.1.0,,2020-01-08,Apache-2.0,1,13,15,1
tensorflow,2.1.0rc2,Pre-release,2019-12-23,Apache-2.0,1,13,15,1
tensorflow,2.1.0rc1,Pre-release,2019-12-11,Apache-2.0,1,13,15,1
tensorflow,2.1.0rc0,Pre-release,2019-11-27,Apache-2.0,1,13,15,1
tensorflow,1.15.0,,2019-10-16,Apache-2.0,1,13,15,1
tensorflow,1.15.0rc3,Pre-release,2019-10-08,Apache-2.0,1,13,15,1
tensorflow,1.15.0rc2,Pre-release,2019-10-01,Apache-2.0,1,13,15,1
tensorflow,2.0.0,,2019-09-30,Apache-2.0,1,13,15,1
tensorflow,2.0.0rc2,Pre-release,2019-09-23,Apache-2.0,1,13,15,1
tensorflow,1.15.0rc1,Pre-release,2019-09-17,Apache-2.0,1,13,15,1
tensorflow,2.0.0rc1,Pre-release,2019-09-11,Apache-2.0,1,13,15,1
tensorflow,1.15.0rc0,Pre-release,2019-09-10,Apache-2.0,1,13,15,1
tensorflow,2.0.0rc0,Pre-release,2019-08-23,Apache-2.0,1,13,15,1
tensorflow,1.13.2,,2019-07-16,Apache-2.0,1,13,15,1
tensorflow,1.12.3,,2019-06-21,Apache-2.0,1,13,15,1
tensorflow,1.14.0,,2019-06-19,Apache-2.0,1,13,15,1
tensorflow,2.0.0b1,Pre-release,2019-06-14,Apache-2.0,1,13,15,1
tensorflow,1.14.0rc1,Pre-release,2019-06-08,Apache-2.0,1,13,15,1
tensorflow,2.0.0b0,Pre-release,2019-06-07,Apache-2.0,1,13,15,1
tensorflow,1.14.0rc0,Pre-release,2019-05-25,Apache-2.0,1,13,15,1
tensorflow,1.12.2,,2019-04-18,Apache-2.0,1,13,15,1
tensorflow,2.0.0a0,Pre-release,2019-03-06,Apache-2.0,1,13,15,1
tensorflow,1.13.1,,2019-02-26,Apache-2.0,1,13,15,1
tensorflow,1.13.0rc2,Pre-release,2019-02-15,Apache-2.0,1,13,15,1
tensorflow,1.13.0rc1,Pre-release,2019-02-07,Apache-2.0,1,13,15,1
tensorflow,1.13.0rc0,Pre-release,2019-01-23,Apache-2.0,1,13,15,1
tensorflow,1.12.0,,2018-11-06,Apache-2.0,1,13,15,1
tensorflow,1.12.0rc2,Pre-release,2018-10-26,Apache-2.0,1,13,15,1
tensorflow,1.12.0rc1,Pre-release,2018-10-17,Apache-2.0,1,13,15,1
tensorflow,1.12.0rc0,Pre-release,2018-10-09,Apache-2.0,1,13,15,1
tensorflow,1.11.0,,2018-09-27,Apache-2.0,1,13,15,1
tensorflow,1.11.0rc2,Pre-release,2018-09-22,Apache-2.0,1,13,15,1
tensorflow,1.11.0rc1,Pre-release,2018-09-17,Apache-2.0,1,13,15,1
tensorflow,1.11.0rc0,Pre-release,2018-09-13,Apache-2.0,1,13,15,1
tensorflow,1.10.1,,2018-08-24,Apache-2.0,1,13,15,1
tensorflow,1.10.0,,2018-08-08,Apache-2.0,1,13,15,1
tensorflow,1.10.0rc1,Pre-release,2018-07-31,Apache-2.0,1,13,15,1
tensorflow,1.10.0rc0,Pre-release,2018-07-23,Apache-2.0,1,13,15,1
tensorflow,1.9.0,,2018-07-10,Apache-2.0,1,13,15,1
tensorflow,1.9.0rc2,Pre-release,2018-07-02,Apache-2.0,1,13,15,1
tensorflow,1.9.0rc1,Pre-release,2018-06-15,Apache-2.0,1,13,15,1
tensorflow,1.9.0rc0,Pre-release,2018-06-07,Apache-2.0,1,13,15,1
tensorflow,1.7.1,,2018-05-08,Apache-2.0,1,13,15,1
tensorflow,1.8.0,,2018-04-28,Apache-2.0,1,13,15,1
tensorflow,1.8.0rc1,Pre-release,2018-04-20,Apache-2.0,1,13,15,1
tensorflow,1.8.0rc0,Pre-release,2018-04-13,Apache-2.0,1,13,15,1
tensorflow,1.7.0,,2018-03-29,Apache-2.0,1,13,15,1
tensorflow,1.7.0rc1,Pre-release,2018-03-23,Apache-2.0,1,13,15,1
tensorflow,1.5.1,,2018-03-20,Apache-2.0,1,13,15,1
tensorflow,1.7.0rc0,Pre-release,2018-03-14,Apache-2.0,1,13,15,1
tensorflow,1.6.0,,2018-03-01,Apache-2.0,1,13,15,1
tensorflow,1.6.0rc1,Pre-release,2018-02-14,Apache-2.0,1,13,15,1
tensorflow,1.6.0rc0,Pre-release,2018-02-05,Apache-2.0,1,13,15,1
tensorflow,1.5.0,,2018-01-26,Apache-2.0,1,13,15,1
tensorflow,1.5.0rc1,Pre-release,2018-01-13,Apache-2.0,1,13,15,1
tensorflow,1.5.0rc0,Pre-release,2018-01-04,Apache-2.0,1,13,15,1
tensorflow,1.4.1,,2017-12-08,Apache-2.0,1,13,15,1
tensorflow,1.4.0,,2017-11-01,Apache-2.0,1,13,15,1
tensorflow,1.4.0rc1,Pre-release,2017-10-23,Apache-2.0,1,13,15,1
tensorflow,1.4.0rc0,Pre-release,2017-10-11,Apache-2.0,1,13,15,1
tensorflow,1.3.0,,2017-08-16,Apache-2.0,1,13,15,1
tensorflow,1.3.0rc2,Pre-release,2017-08-04,Apache-2.0,1,13,15,1
tensorflow,1.3.0rc1,Pre-release,2017-07-27,Apache-2.0,1,13,15,1
tensorflow,1.3.0rc0,Pre-release,2017-07-19,Apache-2.0,1,13,15,1
tensorflow,1.2.1,,2017-06-30,Apache-2.0,1,13,15,1
tensorflow,1.2.0,,2017-06-15,Apache-2.0,1,13,15,1
tensorflow,1.2.0rc2,Pre-release,2017-06-06,Apache-2.0,1,13,15,1
tensorflow,1.2.0rc1,Pre-release,2017-05-27,Apache-2.0,1,13,15,1
tensorflow,1.2.0rc0,Pre-release,2017-05-18,Apache-2.0,1,13,15,1
tensorflow,1.1.0,,2017-04-21,Apache-2.0,1,13,15,1
tensorflow,1.1.0rc2,Pre-release,2017-04-14,Apache-2.0,1,13,15,1
tensorflow,1.1.0rc1,Pre-release,2017-04-01,Apache-2.0,1,13,15,1
tensorflow,1.1.0rc0,Pre-release,2017-03-24,Apache-2.0,1,13,15,1
tensorflow,1.0.1,,2017-03-08,Apache-2.0,1,13,15,1
tensorflow,1.0.0,,2017-02-15,Apache-2.0,1,13,15,1
tensorflow,0.12.1,,2016-12-28,Apache-2.0,1,13,15,1
tensorflow,0.12.0,,2016-12-19,Apache-2.0,1,13,15,1
tensorflow,0.12.0rc1,Pre-release,2016-12-10,Apache-2.0,1,13,15,1
tensorflow,0.12.0rc0,Pre-release,2016-11-23,Apache-2.0,1,13,15,1
pyspf,2.0.14,Latest,2020-01-02,Python-2.0,0,0,0,0
pyspf,2.0.13,,2019-09-02,Python-2.0,0,0,0,0
pyspf,2.0.12,,2015-08-05,Python-2.0,0,0,0,0
pyspf,2.0.11,,2014-12-05,Python-2.0,0,0,0,0
pyspf,2.0.10,,2014-09-02,Python-2.0,0,0,0,0
pyspf,2.0.9,,2014-05-01,Python-2.0,0,0,0,0
pyspf,2.0.8,,2013-07-25,Python-2.0,0,0,0,0
pyspf,2.0.7,,2012-02-04,Python-2.0,0,0,0,0
pyspf,2.0.6,,2011-10-27,Python-2.0,0,0,0,0
pyspf,2.0.5,,2008-08-01,Python-2.0,0,0,0,0
pyspf,2.0.4,,2008-03-27,Python-2.0,0,0,0,0
pyspf,2.0.3,,2007-02-06,Python-2.0,0,0,0,0
pyspf,2.0.2,,2007-01-05,Python-2.0,0,0,0,0
pyspf,2.0.1,,2006-11-24,Python-2.0,0,0,0,0
tensorflow,2.7.0rc0,Pre-release,2021-10-07,Apache-2.0,0,0,0,0
tensorflow,2.6.0,Latest,2021-08-11,Apache-2.0,0,0,0,0
tensorflow,2.4.3,,2021-08-10,Apache-2.0,0,0,1,0
tensorflow,2.5.1,,2021-08-10,Apache-2.0,0,0,0,0
tensorflow,2.3.4,,2021-08-10,Apache-2.0,0,0,2,0
tensorflow,2.6.0rc2,Pre-release,2021-08-04,Apache-2.0,0,0,1,0
tensorflow,2.6.0rc1,Pre-release,2021-07-13,Apache-2.0,0,0,1,0
tensorflow,2.6.0rc0,Pre-release,2021-06-29,Apache-2.0,0,0,1,0
tensorflow,2.4.2,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.2.3,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.3.3,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.1.4,,2021-06-15,Apache-2.0,1,13,15,1
tensorflow,2.5.0,,2021-05-13,Apache-2.0,1,13,15,1
tensorflow,2.5.0rc3,Pre-release,2021-05-05,Apache-2.0,0,0,1,0
tensorflow,2.5.0rc2,Pre-release,2021-04-27,Apache-2.0,0,0,1,0
tensorflow,2.5.0rc1,Pre-release,2021-04-13,Apache-2.0,0,0,1,0
tensorflow,2.5.0rc0,Pre-release,2021-04-01,Apache-2.0,0,0,1,0
tensorflow,2.4.1,,2021-01-21,Apache-2.0,1,13,15,1
tensorflow,1.15.5,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.0.4,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.3.2,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.2.2,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.1.3,,2021-01-06,Apache-2.0,1,13,15,1
tensorflow,2.4.0,,2020-12-14,Apache-2.0,1,13,15,1
tensorflow,2.4.0rc4,Pre-release,2020-12-04,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc3,Pre-release,2020-11-24,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc2,Pre-release,2020-11-18,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc1,Pre-release,2020-11-09,Apache-2.0,0,0,2,0
tensorflow,2.4.0rc0,Pre-release,2020-11-02,Apache-2.0,0,0,2,0
tensorflow,2.3.1,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.2.1,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.1.2,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.0.3,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,1.15.4,,2020-09-24,Apache-2.0,1,13,15,1
tensorflow,2.3.0,,2020-07-27,Apache-2.0,1,13,15,1
tensorflow,2.3.0rc2,Pre-release,2020-07-18,Apache-2.0,1,13,15,1
tensorflow,2.3.0rc1,Pre-release,2020-07-09,Apache-2.0,1,13,15,1
tensorflow,2.3.0rc0,Pre-release,2020-06-26,Apache-2.0,1,13,15,1
tensorflow,2.1.1,,2020-05-18,Apache-2.0,1,13,15,1
tensorflow,2.0.2,,2020-05-18,Apache-2.0,1,13,15,1
tensorflow,1.15.3,,2020-05-18,Apache-2.0,1,13,15,1
tensorflow,2.2.0,,2020-05-07,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc4,Pre-release,2020-04-30,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc3,Pre-release,2020-04-14,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc2,Pre-release,2020-03-27,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc1,Pre-release,2020-03-19,Apache-2.0,1,13,15,1
tensorflow,2.2.0rc0,Pre-release,2020-03-10,Apache-2.0,1,13,15,1
