django,3.2rc1,Pre-release
django,3.2b1,Pre-release
django,3.1.7,
django,3.0.13,
django,2.2.19,
django,3.1.6,
django,3.0.12,
django,2.2.18,
django,3.2a1,Pre-release
django,3.1.5,
django,3.1.4,
django,3.1.3,
django,3.0.11,
django,2.2.17,
django,3.1.2,
django,3.1.1,
django,3.0.10,
django,2.2.16,
django,3.1,
django,3.0.9,
django,2.2.15,
django,3.1rc1,Pre-release
django,3.0.8,
django,2.2.14,
django,3.1b1,Pre-release
django,3.0.7,
django,2.2.13,
django,3.1a1,Pre-release
django,3.0.6,
django,3.0.5,
django,2.2.12,
django,3.0.4,
django,2.2.11,
django,1.11.29,
django,3.0.3,
django,2.2.10,
django,1.11.28,
django,3.0.2,
django,3.0.1,
django,2.2.9,
django,1.11.27,
django,3,
django,2.2.8,
django,2.1.15,
django,3.0rc1,Pre-release
django,2.2.7,
django,2.1.14,
django,1.11.26,
django,3.0b1,Pre-release
django,2.2.6,
django,2.1.13,
django,1.11.25,
django,3.0a1,Pre-release
django,2.2.5,
django,2.1.12,
django,1.11.24,
django,2.2.4,
django,2.1.11,
django,1.11.23,
django,2.2.3,
django,2.1.10,
django,1.11.22,
django,2.2.2,
django,2.1.9,
django,1.11.21,
django,2.2.1,
django,2.2,
django,2.1.8,
django,2.2rc1,Pre-release
django,2.0.13,
django,2.1.7,
django,2.0.12,
django,1.11.20,
django,2.2b1,Pre-release
django,2.2a1,Pre-release
django,1.11.18,
django,2.0.10,
django,2.1.5,
django,2.1.4,
django,1.11.17,
django,2.1.3,
django,2.1.2,
django,2.0.9,
django,1.11.16,
django,2.1.1,
django,2.1,
django,2.0.8,
django,1.11.15,
django,2.1rc1,Pre-release
django,2.0.7,
django,1.11.14,
django,2.1b1,Pre-release
django,2.0.6,
django,2.1a1,Pre-release
django,1.11.13,
django,2.0.5,
django,1.11.12,
django,2.0.4,
django,1.8.19,
django,1.11.11,
django,2.0.3,
django,1.11.10,
django,2.0.2,
django,1.11.9,
django,2.0.1,
django,2,
django,1.11.8,
django,2.0rc1,Pre-release
django,1.11.7,
django,2.0b1,Pre-release
django,1.11.6,
django,2.0a1,Pre-release
django,1.10.8,
django,1.11.5,
django,1.11.4,
django,1.11.3,
django,1.11.2,
django,1.11.1,
django,1.11,
django,1.10.7,
django,1.9.13,
django,1.8.18,
django,1.11rc1,Pre-release
django,1.10.6,
django,1.11b1,Pre-release
django,1.11a1,Pre-release
django,1.10.5,
django,1.10.4,
django,1.9.12,
django,1.8.17,
django,1.8.16,
django,1.9.11,
django,1.10.3,
django,1.10.2,
django,1.9.10,
django,1.8.15,
django,1.10.1,
django,1.1,
django,1.9.9,
django,1.8.14,
django,1.9.8,
django,1.10rc1,Pre-release
django,1.10b1,Pre-release
django,1.9.7,
django,1.10a1,Pre-release
django,1.8.13,
django,1.9.6,
django,1.8.12,
django,1.9.5,
django,1.8.11,
django,1.9.4,
django,1.8.10,
django,1.9.3,
django,1.8.9,
django,1.9.2,
django,1.8.8,
django,1.9.1,
django,1.9,
django,1.9rc2,Pre-release
django,1.8.7,
django,1.7.11,
django,1.9rc1,Pre-release
django,1.8.6,
django,1.9b1,Pre-release
django,1.8.5,
django,1.9a1,Pre-release
django,1.4.22,
django,1.7.10,
django,1.8.4,
django,1.4.21,
django,1.7.9,
django,1.8.3,
django,1.8.2,
django,1.7.8,
django,1.8.1,
django,1.8,
django,1.4.20,
django,1.6.11,
django,1.7.7,
django,1.8c1,
django,1.8b2,Pre-release
django,1.7.6,
django,1.7.5,
django,1.8b1,Pre-release
django,1.7.4,
django,1.4.19,
django,1.8a1,Pre-release
django,1.4.18,
django,1.6.10,
django,1.7.3,
django,1.4.17,
django,1.5.12,
django,1.6.9,
django,1.7.2,
django,1.7.1,
django,1.6.8,
django,1.5.11,
django,1.4.16,
django,1.7,
django,1.6.7,
django,1.5.10,
django,1.4.15,
django,1.6.6,
django,1.5.9,
django,1.4.14,
django,1.5.8,
django,1.6.5,
django,1.4.13,
django,1.6.4,
django,1.5.7,
django,1.4.12,
django,1.6.3,
django,1.5.6,
django,1.4.11,
django,1.6.2,
django,1.6.1,
django,1.6,
django,1.4.10,
django,1.4.9,
django,1.5.5,
django,1.5.4,
django,1.4.8,
django,1.5.3,
django,1.4.7,
django,1.4.6,
django,1.5.2,
django,1.5.1,
django,1.3.4,
django,1.5,
django,1.3.7,
django,1.4.5,
django,1.3.6,
django,1.4.4,
django,1.4.3,
django,1.3.5,
django,1.4.2,
django,1.3.3,
django,1.3.2,
django,1.4.1,
django,1.4,
django,1.2.7,
django,1.2.6,
django,1.3.1,
django,1.3,
django,1.1.4,
django,1.2.5,
django,1.2.4,
django,1.1.3,
django,1.2.3,
django,1.2.2,
django,1.2.1,
django,1.2,
pyjwt,2.2.0,Latest
pyjwt,2.1.0,
pyjwt,2.0.1,
pyjwt,2.0.0,
pyjwt,2.0.0a2,Pre-release
pyjwt,2.0.0a1,Pre-release
pyjwt,1.7.1,
pyjwt,1.7.0,
pyjwt,1.6.4,
pyjwt,1.6.3,
pyjwt,1.6.1,
pyjwt,1.6.0,
pyjwt,1.5.3,
pyjwt,1.5.2,
pyjwt,1.5.1,
pyjwt,1.5.0,
pyjwt,1.4.2,
pyjwt,1.4.1,
pyjwt,1.4.0,
pyjwt,1.3.0,
pyjwt,1.1.0,
pyjwt,1.0.1,
pyjwt,1.0.0,
pyjwt,0.4.3,
pyjwt,0.4.2,
pyjwt,0.4.1,
pyjwt,0.4.0,
pyjwt,0.3.2,
pyjwt,0.3.1,
pyjwt,0.3.0,
pyjwt,0.2.3,
pyjwt,0.2.1,
pyjwt,0.2.0,
pyjwt,0.1.9,
pyjwt,0.1.8,
pyjwt,0.1.7,
pyjwt,0.1.6,
pyjwt,0.1.5,
pyjwt,0.1.4,
pyjwt,0.1.3,
pyjwt,0.1.2,
pyjwt,0.1.1,
tensorflow-cpu,2.7.0rc0,Pre-release
tensorflow-cpu,2.6.0,Latest
tensorflow-cpu,2.4.3,
tensorflow-cpu,2.5.1,
tensorflow-cpu,2.3.4,
tensorflow-cpu,2.2.3,
tensorflow-cpu,2.4.2,
tensorflow-cpu,2.3.3,
tensorflow-cpu,2.1.4,
tensorflow-cpu,2.5.0,
tensorflow-cpu,2.4.1,
tensorflow-cpu,2.3.2,
tensorflow-cpu,2.2.2,
tensorflow-cpu,2.1.3,
tensorflow-cpu,2.4.0,
tensorflow-cpu,2.3.1,
tensorflow-cpu,2.2.1,
tensorflow-cpu,2.1.2,
tensorflow-cpu,2.3.0,
tensorflow-cpu,2.1.1,
tensorflow-cpu,2.2.0,
tensorflow-cpu,2.1.0,
tensorflow-cpu,1.15.0,
bottle,0.12.19,Latest
bottle,0.12.18,
bottle,0.12.17,
bottle,0.12.16,
bottle,0.12.15,
bottle,0.12.14,
bottle,0.12.13,
bottle,0.12.12,
bottle,0.12.11,
bottle,0.12.10,
bottle,0.12.9,
bottle,0.12.8,
bottle,0.12.7,
bottle,0.10.12,
bottle,0.11.7,
bottle,0.12.6,
bottle,0.12.5,
bottle,0.12.4,
bottle,0.12.3,
bottle,0.12.2,
bottle,0.12.1,
bottle,0.11.6,
bottle,0.11.5,
bottle,0.11.4,
bottle,0.11.3,
bottle,0.11.2,
bottle,0.11.1,
bottle,0.10.11,
bottle,0.10.10,
bottle,0.10.9,
bottle,0.10.8,
bottle,0.10.7,
bottle,0.9.8,
bottle,0.10.6,
bottle,0.10.5,
bottle,0.10.4,
bottle,0.10.3,
bottle,0.10.2,
bottle,0.10.1,
bottle,0.9.7,
bottle,0.9.6,
bottle,0.9.5,
bottle,0.9.4,
bottle,0.9.3,
bottle,0.9.2,
bottle,0.9.1,
bottle,0.8.5,
bottle,0.8.4,
bottle,0.8.3,
bottle,0.8.2,
bottle,0.8.1,
bottle,0.6.6,
bottle,0.6.5,
bottle,0.6.4,
bottle,0.6.3,
bottle,0.6.2,
bottle,0.6.1,
bottle,0.6.0,
bottle,0.5.8,
bottle,0.5.7,
bottle,0.5.6,
bottle,0.5.4,
bottle,0.5.3,
bottle,0.4.14,
bottle,0.4.13,
bottle,0.4.12,
bottle,0.4.11,
bottle,0.4.10,
bottle,0.4.9,
bottle,0.4.8,
bottle,0.4.7,
bottle,0.4.6,
bottle,0.4.4,
bottle,0.4.3,
django-celery-results,2.2.0,Latest
django-celery-results,2.1.0,
django-celery-results,2.0.1,
django-celery-results,2.0.0,
django-celery-results,1.2.1,
django-celery-results,1.2.0,
django-celery-results,1.1.2,
django-celery-results,1.1.1,
django-celery-results,1.1.0,
django-celery-results,1.0.4,
django-celery-results,1.0.3,
django-celery-results,1.0.2,
django-celery-results,1.0.1,
django-celery-results,1.0.0,
products.pluggableauthservice,2.6.4,Latest
products.pluggableauthservice,2.6.3,
products.pluggableauthservice,2.6.2,
products.pluggableauthservice,2.6.1,
products.pluggableauthservice,2.6.0,
products.pluggableauthservice,2.5.1,
products.pluggableauthservice,2.5,
products.pluggableauthservice,2.4,
products.pluggableauthservice,2.3,
products.pluggableauthservice,2.2.1,
products.pluggableauthservice,2.2,
products.pluggableauthservice,1.11.3,
products.pluggableauthservice,2.1.1,
products.pluggableauthservice,2.1,
products.pluggableauthservice,2,
products.pluggableauthservice,2.0b6,Pre-release
products.pluggableauthservice,2.0b5,Pre-release
products.pluggableauthservice,2.0b4,Pre-release
products.pluggableauthservice,2.0b3,Pre-release
products.pluggableauthservice,1.11.2,
products.pluggableauthservice,1.11.1,
products.pluggableauthservice,2.0b2,Pre-release
products.pluggableauthservice,2.0b1,Pre-release
products.pluggableauthservice,1.11.0,
products.pluggableauthservice,1.10.0,
products.pluggableauthservice,1.9.0,
products.pluggableauthservice,1.8.0,
products.pluggableauthservice,1.7.8,
products.pluggableauthservice,1.7.7,
products.pluggableauthservice,1.7.6,
products.pluggableauthservice,1.7.5,
products.pluggableauthservice,1.6.5,
products.pluggableauthservice,1.5.5,
products.pluggableauthservice,1.7.4,
products.pluggableauthservice,1.7.3,
products.pluggableauthservice,1.7.2,
products.pluggableauthservice,1.6.4,
products.pluggableauthservice,1.7.1,
products.pluggableauthservice,1.7.0,
products.pluggableauthservice,1.6.3,
products.pluggableauthservice,1.7.0b2,Pre-release
products.pluggableauthservice,1.7.0b1,Pre-release
products.pluggableauthservice,1.6.2,
products.pluggableauthservice,1.6.1,
products.pluggableauthservice,1.5.4,
products.pluggableauthservice,1.6,
